
==== DECODER PARAMETERS ====
Moving model to cuda... Done.
{'model': {'class': <class 'src.gnn_models.GNN_7'>, 'num_node_features': 5, 'num_classes': 1, 'loss': BCEWithLogitsLoss(), 'initial_learning_rate': 0.0001, 'manual_seed': 12345}, 'graph': {'m_nearest_nodes': 6, 'num_node_features': 5, 'power': 2.0}, 'cuda': True, 'silent': False, 'save_path': '/hpc/home/giuseppe.trimigno/GNN_decoder/results/circuit_level_noise/d5', 'save_prefix': 'd5_d_t_5_norep', 'resumed_training_file_name': None}
Code size: 5

Repetitions: 5

Training error rate: [0.001, 0.002, 0.003, 0.004, 0.005]


==== TRAINING ====
Will save final results to file after training.
Generating data with 48 CPU cores, then moving it to device cuda.
Starting training with 150 iteration(s).
Buffer has 5000000 samples, replacing 0 samples with each iteration.
Total number of unique samples in this run: 5.00e+06
Data correctly red. Elapsed time: 1280.8040323257446s
******************************
len(training_data)=5000000 ; len(validation_data)=50000
******************************
Iteration: 106	Loss: 0.0055	Acc: 0.9980	Validation Acc: 0.9855	Validation Loss: 0.0834	Cumulative # of training samples: 5.30e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch106
Iteration: 107	Loss: 0.0055	Acc: 0.9980	Validation Acc: 0.9861	Validation Loss: 0.0815	Cumulative # of training samples: 5.35e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch107
Iteration: 108	Loss: 0.0054	Acc: 0.9980	Validation Acc: 0.9854	Validation Loss: 0.0842	Cumulative # of training samples: 5.40e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch108
Iteration: 109	Loss: 0.0053	Acc: 0.9981	Validation Acc: 0.9856	Validation Loss: 0.0802	Cumulative # of training samples: 5.45e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch109
Iteration: 110	Loss: 0.0053	Acc: 0.9981	Validation Acc: 0.9854	Validation Loss: 0.0831	Cumulative # of training samples: 5.50e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch110
Iteration: 111	Loss: 0.0051	Acc: 0.9981	Validation Acc: 0.9853	Validation Loss: 0.0810	Cumulative # of training samples: 5.55e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch111
Iteration: 112	Loss: 0.0050	Acc: 0.9982	Validation Acc: 0.9852	Validation Loss: 0.0857	Cumulative # of training samples: 5.60e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch112
Iteration: 113	Loss: 0.0050	Acc: 0.9982	Validation Acc: 0.9853	Validation Loss: 0.0868	Cumulative # of training samples: 5.65e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch113
Iteration: 114	Loss: 0.0049	Acc: 0.9982	Validation Acc: 0.9850	Validation Loss: 0.0852	Cumulative # of training samples: 5.70e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch114
Iteration: 115	Loss: 0.0051	Acc: 0.9982	Validation Acc: 0.9852	Validation Loss: 0.0825	Cumulative # of training samples: 5.75e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch115
Iteration: 116	Loss: 0.0048	Acc: 0.9983	Validation Acc: 0.9860	Validation Loss: 0.0876	Cumulative # of training samples: 5.80e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch116
Iteration: 117	Loss: 0.0047	Acc: 0.9983	Validation Acc: 0.9852	Validation Loss: 0.0870	Cumulative # of training samples: 5.85e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch117
Iteration: 118	Loss: 0.0084	Acc: 0.9972	Validation Acc: 0.9859	Validation Loss: 0.0851	Cumulative # of training samples: 5.90e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch118
Iteration: 119	Loss: 0.0046	Acc: 0.9983	Validation Acc: 0.9854	Validation Loss: 0.0808	Cumulative # of training samples: 5.95e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch119
Iteration: 120	Loss: 0.0045	Acc: 0.9984	Validation Acc: 0.9849	Validation Loss: 0.0868	Cumulative # of training samples: 6.00e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch120
Iteration: 121	Loss: 0.0045	Acc: 0.9984	Validation Acc: 0.9849	Validation Loss: 0.0891	Cumulative # of training samples: 6.05e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch121
Iteration: 122	Loss: 0.0050	Acc: 0.9982	Validation Acc: 0.9854	Validation Loss: 0.0842	Cumulative # of training samples: 6.10e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch122
Iteration: 123	Loss: 0.0044	Acc: 0.9984	Validation Acc: 0.9856	Validation Loss: 0.0872	Cumulative # of training samples: 6.15e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch123
Iteration: 124	Loss: 0.0043	Acc: 0.9985	Validation Acc: 0.9852	Validation Loss: 0.0849	Cumulative # of training samples: 6.20e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch124
Iteration: 125	Loss: 0.0042	Acc: 0.9985	Validation Acc: 0.9858	Validation Loss: 0.0891	Cumulative # of training samples: 6.25e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch125
Iteration: 126	Loss: 0.0042	Acc: 0.9985	Validation Acc: 0.9860	Validation Loss: 0.0869	Cumulative # of training samples: 6.30e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch126
Iteration: 127	Loss: 0.0041	Acc: 0.9985	Validation Acc: 0.9852	Validation Loss: 0.0883	Cumulative # of training samples: 6.35e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch127
Iteration: 128	Loss: 0.0041	Acc: 0.9985	Validation Acc: 0.9858	Validation Loss: 0.0943	Cumulative # of training samples: 6.40e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch128
Iteration: 129	Loss: 0.0041	Acc: 0.9985	Validation Acc: 0.9849	Validation Loss: 0.0899	Cumulative # of training samples: 6.45e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch129
Iteration: 130	Loss: 0.0040	Acc: 0.9986	Validation Acc: 0.9849	Validation Loss: 0.0933	Cumulative # of training samples: 6.50e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch130
Iteration: 131	Loss: 0.0040	Acc: 0.9986	Validation Acc: 0.9854	Validation Loss: 0.0918	Cumulative # of training samples: 6.55e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch131
Iteration: 132	Loss: 0.0039	Acc: 0.9986	Validation Acc: 0.9848	Validation Loss: 0.0974	Cumulative # of training samples: 6.60e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch132
Iteration: 133	Loss: 0.0039	Acc: 0.9986	Validation Acc: 0.9854	Validation Loss: 0.0899	Cumulative # of training samples: 6.65e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch133
Iteration: 134	Loss: 0.0038	Acc: 0.9986	Validation Acc: 0.9856	Validation Loss: 0.0898	Cumulative # of training samples: 6.70e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch134
Iteration: 135	Loss: 0.0038	Acc: 0.9987	Validation Acc: 0.9850	Validation Loss: 0.0948	Cumulative # of training samples: 6.75e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch135
Iteration: 136	Loss: 0.0037	Acc: 0.9987	Validation Acc: 0.9857	Validation Loss: 0.0938	Cumulative # of training samples: 6.80e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch136
Iteration: 137	Loss: 0.0037	Acc: 0.9987	Validation Acc: 0.9852	Validation Loss: 0.0854	Cumulative # of training samples: 6.85e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch137
Iteration: 138	Loss: 0.0038	Acc: 0.9987	Validation Acc: 0.9854	Validation Loss: 0.0820	Cumulative # of training samples: 6.90e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch138
Iteration: 139	Loss: 0.0035	Acc: 0.9987	Validation Acc: 0.9850	Validation Loss: 0.0942	Cumulative # of training samples: 6.95e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch139
Iteration: 140	Loss: 0.0036	Acc: 0.9987	Validation Acc: 0.9850	Validation Loss: 0.0931	Cumulative # of training samples: 7.00e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch140
Iteration: 141	Loss: 0.0036	Acc: 0.9987	Validation Acc: 0.9853	Validation Loss: 0.0968	Cumulative # of training samples: 7.05e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch141
Iteration: 142	Loss: 0.0035	Acc: 0.9988	Validation Acc: 0.9855	Validation Loss: 0.0918	Cumulative # of training samples: 7.10e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch142
Iteration: 143	Loss: 0.0035	Acc: 0.9988	Validation Acc: 0.9856	Validation Loss: 0.0949	Cumulative # of training samples: 7.15e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch143
Iteration: 144	Loss: 0.0035	Acc: 0.9988	Validation Acc: 0.9851	Validation Loss: 0.0950	Cumulative # of training samples: 7.20e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch144
Iteration: 145	Loss: 0.0034	Acc: 0.9988	Validation Acc: 0.9854	Validation Loss: 0.0995	Cumulative # of training samples: 7.25e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch145
Iteration: 146	Loss: 0.0034	Acc: 0.9988	Validation Acc: 0.9852	Validation Loss: 0.0989	Cumulative # of training samples: 7.30e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch146
Iteration: 147	Loss: 0.0033	Acc: 0.9989	Validation Acc: 0.9854	Validation Loss: 0.1010	Cumulative # of training samples: 7.35e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch147
Iteration: 148	Loss: 0.0034	Acc: 0.9988	Validation Acc: 0.9846	Validation Loss: 0.1019	Cumulative # of training samples: 7.40e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch148
Iteration: 149	Loss: 0.0032	Acc: 0.9988	Validation Acc: 0.9853	Validation Loss: 0.0976	Cumulative # of training samples: 7.45e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch149
Iteration: 150	Loss: 0.0034	Acc: 0.9988	Validation Acc: 0.9852	Validation Loss: 0.0972	Cumulative # of training samples: 7.50e+08	. Saving model... Model successfully saved in d5_d_t_5_norep_epoch150
Completed all training iterations!
Saving final model, history and data to file.

==== BENCHMARKING ====
Training setup: 0.004072133917361498
Sampling and Graphing: 2450.689755430445
Fitting: 48581.07774275169
	Sum: 51031.77157031605


=== Training completely ended. ===
